,country,year,sex,age,suicides,population,sucid_in_hundredk,country-year,yearly_hdi,yearly_gdp,gdp_per_capita,generation,continent,country_code
239,Albania,2008,female,5-14 years,1,246288,0.41,Albania2008,,"12,881,352,688",4672,Generation Z,Europe,ALB
240,Albania,2009,female,15-24 years,0,270003,0.0,Albania2009,,"12,044,212,904",4387,Millenials,Europe,ALB
241,Albania,2009,female,25-34 years,0,182712,0.0,Albania2009,,"12,044,212,904",4387,Generation X,Europe,ALB
242,Albania,2009,female,35-54 years,0,394286,0.0,Albania2009,,"12,044,212,904",4387,Boomers,Europe,ALB
243,Albania,2009,female,5-14 years,0,236174,0.0,Albania2009,,"12,044,212,904",4387,Generation Z,Europe,ALB
244,Albania,2009,female,55-74 years,0,233302,0.0,Albania2009,,"12,044,212,904",4387,Silent,Europe,ALB
245,Albania,2009,female,75+ years,0,61582,0.0,Albania2009,,"12,044,212,904",4387,Silent,Europe,ALB
246,Albania,2009,male,15-24 years,0,283448,0.0,Albania2009,,"12,044,212,904",4387,Millenials,Europe,ALB
247,Albania,2009,male,25-34 years,0,174955,0.0,Albania2009,,"12,044,212,904",4387,Generation X,Europe,ALB
248,Albania,2009,male,35-54 years,0,374365,0.0,Albania2009,,"12,044,212,904",4387,Boomers,Europe,ALB
249,Albania,2009,male,5-14 years,0,253007,0.0,Albania2009,,"12,044,212,904",4387,Generation Z,Europe,ALB
250,Albania,2009,male,55-74 years,0,234570,0.0,Albania2009,,"12,044,212,904",4387,Silent,Europe,ALB
251,Albania,2009,male,75+ years,0,47331,0.0,Albania2009,,"12,044,212,904",4387,Silent,Europe,ALB
252,Albania,2010,male,55-74 years,20,241852,8.27,Albania2010,0.722,"11,926,953,259",4359,Silent,Europe,ALB
253,Albania,2010,male,35-54 years,20,371611,5.38,Albania2010,0.722,"11,926,953,259",4359,Generation X,Europe,ALB
254,Albania,2010,male,25-34 years,9,179720,5.01,Albania2010,0.722,"11,926,953,259",4359,Generation X,Europe,ALB
255,Albania,2010,male,75+ years,2,50767,3.94,Albania2010,0.722,"11,926,953,259",4359,Silent,Europe,ALB
256,Albania,2010,male,15-24 years,10,279508,3.58,Albania2010,0.722,"11,926,953,259",4359,Millenials,Europe,ALB
257,Albania,2010,female,25-34 years,6,183579,3.27,Albania2010,0.722,"11,926,953,259",4359,Generation X,Europe,ALB
258,Albania,2010,female,75+ years,2,64415,3.1,Albania2010,0.722,"11,926,953,259",4359,Silent,Europe,ALB
259,Albania,2010,female,35-54 years,12,394593,3.04,Albania2010,0.722,"11,926,953,259",4359,Generation X,Europe,ALB
260,Albania,2010,female,55-74 years,7,241491,2.9,Albania2010,0.722,"11,926,953,259",4359,Silent,Europe,ALB
261,Albania,2010,female,15-24 years,6,263581,2.28,Albania2010,0.722,"11,926,953,259",4359,Millenials,Europe,ALB
262,Albania,2010,female,5-14 years,2,223969,0.89,Albania2010,0.722,"11,926,953,259",4359,Generation Z,Europe,ALB
263,Albania,2010,male,5-14 years,0,240939,0.0,Albania2010,0.722,"11,926,953,259",4359,Generation Z,Europe,ALB
264,Antigua and Barbuda,1985,female,15-24 years,0,7709,0.0,Antigua and Barbuda1985,,"240,923,926",3850,Generation X,Americas,ATG
265,Antigua and Barbuda,1985,female,25-34 years,0,6344,0.0,Antigua and Barbuda1985,,"240,923,926",3850,Boomers,Americas,ATG
266,Antigua and Barbuda,1985,female,35-54 years,0,6173,0.0,Antigua and Barbuda1985,,"240,923,926",3850,Silent,Americas,ATG
267,Antigua and Barbuda,1985,female,5-14 years,0,7339,0.0,Antigua and Barbuda1985,,"240,923,926",3850,Generation X,Americas,ATG
268,Antigua and Barbuda,1985,female,55-74 years,0,3778,0.0,Antigua and Barbuda1985,,"240,923,926",3850,G.I. Generation,Americas,ATG
269,Antigua and Barbuda,1985,female,75+ years,0,949,0.0,Antigua and Barbuda1985,,"240,923,926",3850,G.I. Generation,Americas,ATG
270,Antigua and Barbuda,1985,male,15-24 years,0,7667,0.0,Antigua and Barbuda1985,,"240,923,926",3850,Generation X,Americas,ATG
271,Antigua and Barbuda,1985,male,25-34 years,0,6194,0.0,Antigua and Barbuda1985,,"240,923,926",3850,Boomers,Americas,ATG
272,Antigua and Barbuda,1985,male,35-54 years,0,5970,0.0,Antigua and Barbuda1985,,"240,923,926",3850,Silent,Americas,ATG
273,Antigua and Barbuda,1985,male,5-14 years,0,7304,0.0,Antigua and Barbuda1985,,"240,923,926",3850,Generation X,Americas,ATG
274,Antigua and Barbuda,1985,male,55-74 years,0,2723,0.0,Antigua and Barbuda1985,,"240,923,926",3850,G.I. Generation,Americas,ATG
275,Antigua and Barbuda,1985,male,75+ years,0,424,0.0,Antigua and Barbuda1985,,"240,923,926",3850,G.I. Generation,Americas,ATG
276,Antigua and Barbuda,1986,female,15-24 years,0,7668,0.0,Antigua and Barbuda1986,,"290,440,148",4740,Generation X,Americas,ATG
277,Antigua and Barbuda,1986,female,25-34 years,0,6209,0.0,Antigua and Barbuda1986,,"290,440,148",4740,Boomers,Americas,ATG
278,Antigua and Barbuda,1986,female,35-54 years,0,6101,0.0,Antigua and Barbuda1986,,"290,440,148",4740,Silent,Americas,ATG
279,Antigua and Barbuda,1986,female,5-14 years,0,6907,0.0,Antigua and Barbuda1986,,"290,440,148",4740,Generation X,Americas,ATG
280,Antigua and Barbuda,1986,female,55-74 years,0,3764,0.0,Antigua and Barbuda1986,,"290,440,148",4740,G.I. Generation,Americas,ATG
281,Antigua and Barbuda,1986,female,75+ years,0,1014,0.0,Antigua and Barbuda1986,,"290,440,148",4740,G.I. Generation,Americas,ATG
282,Antigua and Barbuda,1986,male,15-24 years,0,7563,0.0,Antigua and Barbuda1986,,"290,440,148",4740,Generation X,Americas,ATG
283,Antigua and Barbuda,1986,male,25-34 years,0,6023,0.0,Antigua and Barbuda1986,,"290,440,148",4740,Boomers,Americas,ATG
284,Antigua and Barbuda,1986,male,35-54 years,0,5947,0.0,Antigua and Barbuda1986,,"290,440,148",4740,Silent,Americas,ATG
285,Antigua and Barbuda,1986,male,5-14 years,0,6827,0.0,Antigua and Barbuda1986,,"290,440,148",4740,Generation X,Americas,ATG
286,Antigua and Barbuda,1986,male,55-74 years,0,2771,0.0,Antigua and Barbuda1986,,"290,440,148",4740,G.I. Generation,Americas,ATG
287,Antigua and Barbuda,1986,male,75+ years,0,476,0.0,Antigua and Barbuda1986,,"290,440,148",4740,G.I. Generation,Americas,ATG
288,Antigua and Barbuda,1987,female,15-24 years,0,7583,0.0,Antigua and Barbuda1987,,"337,174,852",5595,Generation X,Americas,ATG
289,Antigua and Barbuda,1987,female,25-34 years,0,6101,0.0,Antigua and Barbuda1987,,"337,174,852",5595,Boomers,Americas,ATG
290,Antigua and Barbuda,1987,female,35-54 years,0,6059,0.0,Antigua and Barbuda1987,,"337,174,852",5595,Silent,Americas,ATG
291,Antigua and Barbuda,1987,female,5-14 years,0,6623,0.0,Antigua and Barbuda1987,,"337,174,852",5595,Generation X,Americas,ATG
292,Antigua and Barbuda,1987,female,55-74 years,0,3738,0.0,Antigua and Barbuda1987,,"337,174,852",5595,G.I. Generation,Americas,ATG
293,Antigua and Barbuda,1987,female,75+ years,0,1081,0.0,Antigua and Barbuda1987,,"337,174,852",5595,G.I. Generation,Americas,ATG
294,Antigua and Barbuda,1987,male,15-24 years,0,7421,0.0,Antigua and Barbuda1987,,"337,174,852",5595,Generation X,Americas,ATG
295,Antigua and Barbuda,1987,male,25-34 years,0,5893,0.0,Antigua and Barbuda1987,,"337,174,852",5595,Boomers,Americas,ATG
296,Antigua and Barbuda,1987,male,35-54 years,0,5927,0.0,Antigua and Barbuda1987,,"337,174,852",5595,Silent,Americas,ATG
297,Antigua and Barbuda,1987,male,5-14 years,0,6499,0.0,Antigua and Barbuda1987,,"337,174,852",5595,Generation X,Americas,ATG
298,Antigua and Barbuda,1987,male,55-74 years,0,2798,0.0,Antigua and Barbuda1987,,"337,174,852",5595,G.I. Generation,Americas,ATG
299,Antigua and Barbuda,1987,male,75+ years,0,538,0.0,Antigua and Barbuda1987,,"337,174,852",5595,G.I. Generation,Americas,ATG
300,Antigua and Barbuda,1988,female,15-24 years,0,7413,0.0,Antigua and Barbuda1988,,"398,637,741",6693,Generation X,Americas,ATG
301,Antigua and Barbuda,1988,female,25-34 years,0,6041,0.0,Antigua and Barbuda1988,,"398,637,741",6693,Boomers,Americas,ATG
302,Antigua and Barbuda,1988,female,35-54 years,0,6021,0.0,Antigua and Barbuda1988,,"398,637,741",6693,Silent,Americas,ATG
303,Antigua and Barbuda,1988,female,5-14 years,0,6527,0.0,Antigua and Barbuda1988,,"398,637,741",6693,Generation X,Americas,ATG
304,Antigua and Barbuda,1988,female,55-74 years,0,3708,0.0,Antigua and Barbuda1988,,"398,637,741",6693,G.I. Generation,Americas,ATG
305,Antigua and Barbuda,1988,female,75+ years,0,1141,0.0,Antigua and Barbuda1988,,"398,637,741",6693,G.I. Generation,Americas,ATG
306,Antigua and Barbuda,1988,male,15-24 years,0,7209,0.0,Antigua and Barbuda1988,,"398,637,741",6693,Generation X,Americas,ATG
307,Antigua and Barbuda,1988,male,25-34 years,0,5826,0.0,Antigua and Barbuda1988,,"398,637,741",6693,Boomers,Americas,ATG
308,Antigua and Barbuda,1988,male,35-54 years,0,5907,0.0,Antigua and Barbuda1988,,"398,637,741",6693,Silent,Americas,ATG
309,Antigua and Barbuda,1988,male,5-14 years,0,6355,0.0,Antigua and Barbuda1988,,"398,637,741",6693,Generation X,Americas,ATG
310,Antigua and Barbuda,1988,male,55-74 years,0,2813,0.0,Antigua and Barbuda1988,,"398,637,741",6693,G.I. Generation,Americas,ATG
311,Antigua and Barbuda,1988,male,75+ years,0,603,0.0,Antigua and Barbuda1988,,"398,637,741",6693,G.I. Generation,Americas,ATG
312,Antigua and Barbuda,1989,female,15-24 years,0,7152,0.0,Antigua and Barbuda1989,,"438,794,778",7407,Generation X,Americas,ATG
313,Antigua and Barbuda,1989,female,25-34 years,0,6059,0.0,Antigua and Barbuda1989,,"438,794,778",7407,Boomers,Americas,ATG
314,Antigua and Barbuda,1989,female,35-54 years,0,5969,0.0,Antigua and Barbuda1989,,"438,794,778",7407,Silent,Americas,ATG
315,Antigua and Barbuda,1989,female,5-14 years,0,6621,0.0,Antigua and Barbuda1989,,"438,794,778",7407,Generation X,Americas,ATG
316,Antigua and Barbuda,1989,female,55-74 years,0,3696,0.0,Antigua and Barbuda1989,,"438,794,778",7407,G.I. Generation,Americas,ATG
317,Antigua and Barbuda,1989,female,75+ years,0,1195,0.0,Antigua and Barbuda1989,,"438,794,778",7407,G.I. Generation,Americas,ATG
318,Antigua and Barbuda,1989,male,15-24 years,0,6927,0.0,Antigua and Barbuda1989,,"438,794,778",7407,Generation X,Americas,ATG
319,Antigua and Barbuda,1989,male,25-34 years,0,5835,0.0,Antigua and Barbuda1989,,"438,794,778",7407,Boomers,Americas,ATG
320,Antigua and Barbuda,1989,male,35-54 years,0,5862,0.0,Antigua and Barbuda1989,,"438,794,778",7407,Silent,Americas,ATG
321,Antigua and Barbuda,1989,male,5-14 years,0,6403,0.0,Antigua and Barbuda1989,,"438,794,778",7407,Generation X,Americas,ATG
322,Antigua and Barbuda,1989,male,55-74 years,0,2843,0.0,Antigua and Barbuda1989,,"438,794,778",7407,G.I. Generation,Americas,ATG
323,Antigua and Barbuda,1989,male,75+ years,0,676,0.0,Antigua and Barbuda1989,,"438,794,778",7407,G.I. Generation,Americas,ATG
324,Antigua and Barbuda,1990,male,35-54 years,1,5799,17.24,Antigua and Barbuda1990,,"459,469,074",7744,Silent,Americas,ATG
325,Antigua and Barbuda,1990,female,15-24 years,0,6827,0.0,Antigua and Barbuda1990,,"459,469,074",7744,Generation X,Americas,ATG
326,Antigua and Barbuda,1990,female,25-34 years,0,6172,0.0,Antigua and Barbuda1990,,"459,469,074",7744,Boomers,Americas,ATG
327,Antigua and Barbuda,1990,female,35-54 years,0,5895,0.0,Antigua and Barbuda1990,,"459,469,074",7744,Silent,Americas,ATG
328,Antigua and Barbuda,1990,female,5-14 years,0,6877,0.0,Antigua and Barbuda1990,,"459,469,074",7744,Generation X,Americas,ATG
329,Antigua and Barbuda,1990,female,55-74 years,0,3706,0.0,Antigua and Barbuda1990,,"459,469,074",7744,G.I. Generation,Americas,ATG
330,Antigua and Barbuda,1990,female,75+ years,0,1252,0.0,Antigua and Barbuda1990,,"459,469,074",7744,G.I. Generation,Americas,ATG
331,Antigua and Barbuda,1990,male,15-24 years,0,6598,0.0,Antigua and Barbuda1990,,"459,469,074",7744,Generation X,Americas,ATG
332,Antigua and Barbuda,1990,male,25-34 years,0,5937,0.0,Antigua and Barbuda1990,,"459,469,074",7744,Boomers,Americas,ATG
333,Antigua and Barbuda,1990,male,5-14 years,0,6611,0.0,Antigua and Barbuda1990,,"459,469,074",7744,Generation X,Americas,ATG
334,Antigua and Barbuda,1990,male,55-74 years,0,2902,0.0,Antigua and Barbuda1990,,"459,469,074",7744,G.I. Generation,Americas,ATG
335,Antigua and Barbuda,1990,male,75+ years,0,758,0.0,Antigua and Barbuda1990,,"459,469,074",7744,G.I. Generation,Americas,ATG
336,Antigua and Barbuda,1991,female,15-24 years,0,6595,0.0,Antigua and Barbuda1991,,"481,706,333",7976,Generation X,Americas,ATG
337,Antigua and Barbuda,1991,female,25-34 years,0,6396,0.0,Antigua and Barbuda1991,,"481,706,333",7976,Boomers,Americas,ATG
338,Antigua and Barbuda,1991,female,35-54 years,0,6198,0.0,Antigua and Barbuda1991,,"481,706,333",7976,Boomers,Americas,ATG
339,Antigua and Barbuda,1991,female,5-14 years,0,7089,0.0,Antigua and Barbuda1991,,"481,706,333",7976,Millenials,Americas,ATG
340,Antigua and Barbuda,1991,female,55-74 years,0,3665,0.0,Antigua and Barbuda1991,,"481,706,333",7976,Silent,Americas,ATG
341,Antigua and Barbuda,1991,female,75+ years,0,1293,0.0,Antigua and Barbuda1991,,"481,706,333",7976,G.I. Generation,Americas,ATG
342,Antigua and Barbuda,1991,male,15-24 years,0,6401,0.0,Antigua and Barbuda1991,,"481,706,333",7976,Generation X,Americas,ATG
343,Antigua and Barbuda,1991,male,25-34 years,0,6156,0.0,Antigua and Barbuda1991,,"481,706,333",7976,Boomers,Americas,ATG
344,Antigua and Barbuda,1991,male,35-54 years,0,6122,0.0,Antigua and Barbuda1991,,"481,706,333",7976,Boomers,Americas,ATG
345,Antigua and Barbuda,1991,male,5-14 years,0,6818,0.0,Antigua and Barbuda1991,,"481,706,333",7976,Millenials,Americas,ATG
346,Antigua and Barbuda,1991,male,55-74 years,0,2857,0.0,Antigua and Barbuda1991,,"481,706,333",7976,Silent,Americas,ATG
347,Antigua and Barbuda,1991,male,75+ years,0,804,0.0,Antigua and Barbuda1991,,"481,706,333",7976,G.I. Generation,Americas,ATG
348,Antigua and Barbuda,1992,female,15-24 years,0,6369,0.0,Antigua and Barbuda1992,,"499,281,148",8087,Generation X,Americas,ATG
349,Antigua and Barbuda,1992,female,25-34 years,0,6650,0.0,Antigua and Barbuda1992,,"499,281,148",8087,Boomers,Americas,ATG
350,Antigua and Barbuda,1992,female,35-54 years,0,6534,0.0,Antigua and Barbuda1992,,"499,281,148",8087,Boomers,Americas,ATG
351,Antigua and Barbuda,1992,female,5-14 years,0,7311,0.0,Antigua and Barbuda1992,,"499,281,148",8087,Millenials,Americas,ATG
352,Antigua and Barbuda,1992,female,55-74 years,0,3648,0.0,Antigua and Barbuda1992,,"499,281,148",8087,Silent,Americas,ATG
353,Antigua and Barbuda,1992,female,75+ years,0,1339,0.0,Antigua and Barbuda1992,,"499,281,148",8087,G.I. Generation,Americas,ATG
354,Antigua and Barbuda,1992,male,15-24 years,0,6221,0.0,Antigua and Barbuda1992,,"499,281,148",8087,Generation X,Americas,ATG
355,Antigua and Barbuda,1992,male,25-34 years,0,6409,0.0,Antigua and Barbuda1992,,"499,281,148",8087,Boomers,Americas,ATG
356,Antigua and Barbuda,1992,male,35-54 years,0,6497,0.0,Antigua and Barbuda1992,,"499,281,148",8087,Boomers,Americas,ATG
357,Antigua and Barbuda,1992,male,5-14 years,0,7059,0.0,Antigua and Barbuda1992,,"499,281,148",8087,Millenials,Americas,ATG
358,Antigua and Barbuda,1992,male,55-74 years,0,2851,0.0,Antigua and Barbuda1992,,"499,281,148",8087,Silent,Americas,ATG
359,Antigua and Barbuda,1992,male,75+ years,0,853,0.0,Antigua and Barbuda1992,,"499,281,148",8087,G.I. Generation,Americas,ATG
360,Antigua and Barbuda,1993,male,25-34 years,1,6668,15.0,Antigua and Barbuda1993,,"535,172,778",8453,Boomers,Americas,ATG
361,Antigua and Barbuda,1993,female,15-24 years,0,6182,0.0,Antigua and Barbuda1993,,"535,172,778",8453,Generation X,Americas,ATG
362,Antigua and Barbuda,1993,female,25-34 years,0,6914,0.0,Antigua and Barbuda1993,,"535,172,778",8453,Boomers,Americas,ATG
363,Antigua and Barbuda,1993,female,35-54 years,0,6917,0.0,Antigua and Barbuda1993,,"535,172,778",8453,Boomers,Americas,ATG
364,Antigua and Barbuda,1993,female,5-14 years,0,7529,0.0,Antigua and Barbuda1993,,"535,172,778",8453,Millenials,Americas,ATG
365,Antigua and Barbuda,1993,female,55-74 years,0,3662,0.0,Antigua and Barbuda1993,,"535,172,778",8453,Silent,Americas,ATG
366,Antigua and Barbuda,1993,female,75+ years,0,1386,0.0,Antigua and Barbuda1993,,"535,172,778",8453,G.I. Generation,Americas,ATG
367,Antigua and Barbuda,1993,male,15-24 years,0,6069,0.0,Antigua and Barbuda1993,,"535,172,778",8453,Generation X,Americas,ATG
368,Antigua and Barbuda,1993,male,35-54 years,0,6915,0.0,Antigua and Barbuda1993,,"535,172,778",8453,Boomers,Americas,ATG
369,Antigua and Barbuda,1993,male,5-14 years,0,7298,0.0,Antigua and Barbuda1993,,"535,172,778",8453,Millenials,Americas,ATG
370,Antigua and Barbuda,1993,male,55-74 years,0,2879,0.0,Antigua and Barbuda1993,,"535,172,778",8453,Silent,Americas,ATG
371,Antigua and Barbuda,1993,male,75+ years,0,896,0.0,Antigua and Barbuda1993,,"535,172,778",8453,G.I. Generation,Americas,ATG
372,Antigua and Barbuda,1994,female,15-24 years,0,6083,0.0,Antigua and Barbuda1994,,"589,429,593",9062,Generation X,Americas,ATG
373,Antigua and Barbuda,1994,female,25-34 years,0,7151,0.0,Antigua and Barbuda1994,,"589,429,593",9062,Boomers,Americas,ATG
374,Antigua and Barbuda,1994,female,35-54 years,0,7357,0.0,Antigua and Barbuda1994,,"589,429,593",9062,Boomers,Americas,ATG
375,Antigua and Barbuda,1994,female,5-14 years,0,7722,0.0,Antigua and Barbuda1994,,"589,429,593",9062,Millenials,Americas,ATG
376,Antigua and Barbuda,1994,female,55-74 years,0,3715,0.0,Antigua and Barbuda1994,,"589,429,593",9062,Silent,Americas,ATG
377,Antigua and Barbuda,1994,female,75+ years,0,1437,0.0,Antigua and Barbuda1994,,"589,429,593",9062,G.I. Generation,Americas,ATG
378,Antigua and Barbuda,1994,male,15-24 years,0,5976,0.0,Antigua and Barbuda1994,,"589,429,593",9062,Generation X,Americas,ATG
379,Antigua and Barbuda,1994,male,25-34 years,0,6886,0.0,Antigua and Barbuda1994,,"589,429,593",9062,Boomers,Americas,ATG
380,Antigua and Barbuda,1994,male,35-54 years,0,7359,0.0,Antigua and Barbuda1994,,"589,429,593",9062,Boomers,Americas,ATG
381,Antigua and Barbuda,1994,male,5-14 years,0,7494,0.0,Antigua and Barbuda1994,,"589,429,593",9062,Millenials,Americas,ATG
382,Antigua and Barbuda,1994,male,55-74 years,0,2935,0.0,Antigua and Barbuda1994,,"589,429,593",9062,Silent,Americas,ATG
383,Antigua and Barbuda,1994,male,75+ years,0,929,0.0,Antigua and Barbuda1994,,"589,429,593",9062,G.I. Generation,Americas,ATG
384,Antigua and Barbuda,1995,female,15-24 years,0,6099,0.0,Antigua and Barbuda1995,,"577,280,741",8636,Generation X,Americas,ATG
385,Antigua and Barbuda,1995,female,25-34 years,0,7333,0.0,Antigua and Barbuda1995,,"577,280,741",8636,Generation X,Americas,ATG
386,Antigua and Barbuda,1995,female,35-54 years,0,7851,0.0,Antigua and Barbuda1995,,"577,280,741",8636,Boomers,Americas,ATG
387,Antigua and Barbuda,1995,female,5-14 years,0,7885,0.0,Antigua and Barbuda1995,,"577,280,741",8636,Millenials,Americas,ATG
388,Antigua and Barbuda,1995,female,55-74 years,0,3808,0.0,Antigua and Barbuda1995,,"577,280,741",8636,Silent,Americas,ATG
389,Antigua and Barbuda,1995,female,75+ years,0,1488,0.0,Antigua and Barbuda1995,,"577,280,741",8636,G.I. Generation,Americas,ATG
390,Antigua and Barbuda,1995,male,15-24 years,0,5953,0.0,Antigua and Barbuda1995,,"577,280,741",8636,Generation X,Americas,ATG
391,Antigua and Barbuda,1995,male,25-34 years,0,7023,0.0,Antigua and Barbuda1995,,"577,280,741",8636,Generation X,Americas,ATG
392,Antigua and Barbuda,1995,male,35-54 years,0,7809,0.0,Antigua and Barbuda1995,,"577,280,741",8636,Boomers,Americas,ATG
393,Antigua and Barbuda,1995,male,5-14 years,0,7632,0.0,Antigua and Barbuda1995,,"577,280,741",8636,Millenials,Americas,ATG
394,Antigua and Barbuda,1995,male,55-74 years,0,3021,0.0,Antigua and Barbuda1995,,"577,280,741",8636,Silent,Americas,ATG
395,Antigua and Barbuda,1995,male,75+ years,0,944,0.0,Antigua and Barbuda1995,,"577,280,741",8636,G.I. Generation,Americas,ATG
396,Antigua and Barbuda,1998,female,15-24 years,0,6529,0.0,Antigua and Barbuda1998,,"727,860,593",10078,Generation X,Americas,ATG
397,Antigua and Barbuda,1998,female,25-34 years,0,8332,0.0,Antigua and Barbuda1998,,"727,860,593",10078,Generation X,Americas,ATG
398,Antigua and Barbuda,1998,female,35-54 years,0,9615,0.0,Antigua and Barbuda1998,,"727,860,593",10078,Boomers,Americas,ATG
399,Antigua and Barbuda,1998,female,5-14 years,0,8183,0.0,Antigua and Barbuda1998,,"727,860,593",10078,Millenials,Americas,ATG
400,Antigua and Barbuda,1998,female,55-74 years,0,3921,0.0,Antigua and Barbuda1998,,"727,860,593",10078,Silent,Americas,ATG
401,Antigua and Barbuda,1998,female,75+ years,0,1476,0.0,Antigua and Barbuda1998,,"727,860,593",10078,G.I. Generation,Americas,ATG
